wh_id,product_id,supplier_id,price,procurement,markup,sales_price,stock_quantity
6331,1738,5,518.83,0.15,0.25,648.54,77
6332,1738,7,521.87,0.39,0.25,652.34,23
6333,4855,4,655.37,0.38,0.25,819.21,31
6334,4855,9,697.28,0.43,0.25,871.6,46
6335,4855,10,666.8,0.44,0.25,833.5,27
6336,4855,7,613.46,0.32,0.25,766.82,41
6337,312,8,294.23,0.35,0.25,367.79,43
6338,312,3,310.88,0.12,0.25,388.6,15
6339,312,10,296.08,0.35,0.25,370.1,17
6340,4006,4,870.5,0.5,0.25,1088.12,79
6341,4006,1,914.77,0.46,0.25,1143.46,50
6342,4006,3,811.49,0.14,0.25,1014.36,12
6343,4006,8,850.83,0.44,0.25,1063.54,33
6344,4006,2,752.47,0.33,0.25,940.59,90
6345,4006,5,816.4,0.11,0.25,1020.5,53
6346,3119,10,8355.22,0.46,0.25,10444.02,91
6347,3119,2,7937.46,0.38,0.25,9921.83,37
6348,3119,6,8262.39,0.46,0.25,10327.99,96
6349,3068,5,6664.36,0.11,0.25,8330.45,99
6350,3068,10,6664.36,0.45,0.25,8330.45,40
6351,3068,1,6154.73,0.36,0.25,7693.41,37
6352,3068,3,6585.95,0.1,0.25,8232.44,62
6353,3241,3,4170.29,0.12,0.25,5212.86,50
6354,3241,6,4785.14,0.47,0.25,5981.42,38
6355,3241,4,4357.41,0.4,0.25,5446.76,80
6356,3241,7,4598.01,0.46,0.25,5747.51,36
6357,3241,1,4624.74,0.37,0.25,5780.92,23
6358,1609,8,154.89,0.39,0.25,193.61,68
6359,1609,5,159.53,0.15,0.25,199.41,82
6360,1609,4,163.24,0.44,0.25,204.05,56
6361,1609,3,147.47,0.15,0.25,184.34,17
6362,1609,10,174.37,0.49,0.25,217.96,48
6363,4751,9,551.81,0.34,0.25,689.76,48
6364,4751,10,551.81,0.38,0.25,689.76,16
6365,4751,1,582.66,0.32,0.25,728.32,38
6366,4989,10,619.74,0.38,0.25,774.68,94
6367,4989,4,673.63,0.39,0.25,842.04,34
6368,4989,1,631.29,0.4,0.25,789.11,62
6369,5204,2,313.75,0.33,0.25,392.19,56
6370,5204,4,333.86,0.35,0.25,417.33,17
6371,5204,3,319.78,0.13,0.25,399.72,98
6372,720,4,37.96,0.31,0.25,47.45,58
6373,720,1,35.74,0.37,0.25,44.68,76
6374,720,3,34.63,0.12,0.25,43.29,43
6375,720,2,36.19,0.33,0.25,45.24,89
6376,720,7,34.41,0.31,0.25,43.01,20
6377,720,5,35.52,0.1,0.25,44.4,23
6378,3052,2,6966.44,0.38,0.25,8708.05,33
6379,3052,8,7623.65,0.48,0.25,9529.56,43
6380,3052,4,6659.74,0.31,0.25,8324.67,99
6381,3052,5,6791.19,0.1,0.25,8488.99,43
6382,3052,6,7623.65,0.43,0.25,9529.56,97
6383,3052,9,8105.61,0.45,0.25,10132.01,29
6384,3753,5,6401.37,0.12,0.25,8001.71,58
6385,3753,3,6288.4,0.12,0.25,7860.5,21
6386,3753,4,6175.44,0.37,0.25,7719.3,41
6387,3753,8,6401.37,0.33,0.25,8001.71,49
6388,3753,6,6062.47,0.41,0.25,7578.09,86
6389,3753,2,6288.4,0.36,0.25,7860.5,43
6390,1843,7,24.02,0.36,0.25,30.02,53
6391,1843,2,27.8,0.48,0.25,34.75,73
6392,1843,4,26.59,0.41,0.25,33.24,13
6393,1843,6,24.33,0.4,0.25,30.41,91
6394,1843,10,23.12,0.31,0.25,28.9,40
6395,4423,8,2389.74,0.42,0.25,2987.18,43
6396,4423,7,2363.04,0.43,0.25,2953.8,46
6397,4423,6,2349.69,0.38,0.25,2937.11,54
6398,5312,8,158.65,0.5,0.25,198.31,67
6399,5312,6,164.22,0.5,0.25,205.28,63
6400,5312,9,157.73,0.31,0.25,197.16,35
6401,5312,3,156.8,0.12,0.25,196.0,63
6402,1702,4,665.8,0.38,0.25,832.25,45
6403,1702,5,677.55,0.13,0.25,846.94,43
6404,1702,10,673.64,0.48,0.25,842.05,38
6405,1702,6,673.64,0.33,0.25,842.05,10
6406,1702,2,638.39,0.33,0.25,797.99,29
6407,4152,5,1274.87,0.12,0.25,1593.59,33
6408,4152,6,1381.8,0.44,0.25,1727.25,46
6409,4152,9,1414.7,0.47,0.25,1768.38,45
6410,4396,7,1072.01,0.35,0.25,1340.01,63
6411,4396,3,1110.52,0.14,0.25,1388.15,30
6412,4396,2,1129.78,0.4,0.25,1412.22,60
6413,4396,1,988.56,0.32,0.25,1235.7,46
6414,4396,5,1084.84,0.12,0.25,1356.05,15
6415,4396,10,1033.49,0.39,0.25,1291.86,18
6416,1100,10,67.07,0.43,0.25,83.84,30
6417,1100,6,73.73,0.48,0.25,92.16,75
6418,1100,4,65.11,0.41,0.25,81.39,51
6419,1100,5,66.67,0.14,0.25,83.34,13
6420,1100,2,62.75,0.37,0.25,78.44,60
6421,1100,8,68.24,0.44,0.25,85.3,19
6422,2571,2,238.44,0.31,0.25,298.05,51
6423,2571,7,260.11,0.45,0.25,325.14,22
6424,2571,4,280.24,0.45,0.25,350.3,53
6425,2571,5,257.02,0.1,0.25,321.27,47
6426,4427,4,652.4,0.38,0.25,815.5,38
6427,4427,5,603.38,0.12,0.25,754.22,24
6428,4427,3,626.0,0.14,0.25,782.5,65
6429,4427,9,659.94,0.42,0.25,824.92,61
6430,4427,7,652.4,0.36,0.25,815.5,88
6431,2984,8,205.3,0.39,0.25,256.62,91
6432,2984,6,202.87,0.31,0.25,253.59,66
6433,2984,3,185.86,0.13,0.25,232.32,94
6434,2984,9,188.29,0.31,0.25,235.36,76
6435,2984,4,207.73,0.4,0.25,259.66,94
6436,2984,7,212.59,0.38,0.25,265.74,20
6437,3626,1,4740.37,0.46,0.25,5925.46,47
6438,3626,2,4429.99,0.33,0.25,5537.49,56
6439,3626,4,4401.77,0.34,0.25,5502.21,43
6440,3626,5,4345.34,0.12,0.25,5431.68,89
6441,3626,6,4909.67,0.38,0.25,6137.09,52
6442,3626,3,4345.34,0.11,0.25,5431.68,95
6443,2230,4,15.69,0.36,0.25,19.61,80
6444,2230,10,16.78,0.49,0.25,20.98,52
6445,2230,8,15.87,0.46,0.25,19.84,76
6446,880,5,44.88,0.1,0.25,56.1,63
6447,880,2,52.45,0.42,0.25,65.56,74
6448,880,3,45.17,0.14,0.25,56.46,49
6449,4926,5,463.0,0.12,0.25,578.75,62
6450,4926,7,475.03,0.36,0.25,593.79,89
6451,4926,6,469.01,0.33,0.25,586.26,38
6452,894,2,125.01,0.38,0.25,156.26,11
6453,894,4,128.64,0.48,0.25,160.8,78
6454,894,7,129.37,0.4,0.25,161.71,10
6455,894,1,116.29,0.3,0.25,145.36,14
6456,894,5,117.74,0.11,0.25,147.17,50
6457,3401,1,6411.06,0.48,0.25,8013.83,46
6458,3401,5,5853.57,0.15,0.25,7316.96,20
6459,3401,3,5923.26,0.13,0.25,7404.08,64
6460,3401,7,5330.93,0.32,0.25,6663.66,80
6461,1031,10,23.48,0.49,0.25,29.35,62
6462,1031,2,23.88,0.38,0.25,29.85,33
6463,1031,6,22.25,0.3,0.25,27.81,59
6464,2708,8,289.96,0.38,0.25,362.45,57
6465,2708,1,291.61,0.38,0.25,364.51,87
6466,2708,4,283.37,0.42,0.25,354.21,61
6467,2708,5,255.36,0.15,0.25,319.2,28
6468,236,6,28.35,0.4,0.25,35.44,75
6469,236,1,30.47,0.42,0.25,38.09,52
6470,236,9,28.35,0.36,0.25,35.44,93
6471,236,4,32.05,0.45,0.25,40.06,22
6472,236,10,29.94,0.48,0.25,37.43,36
6473,2664,9,367.18,0.37,0.25,458.98,55
6474,2664,10,406.06,0.49,0.25,507.58,81
6475,2664,5,375.82,0.14,0.25,469.78,28
6476,2664,1,373.66,0.37,0.25,467.08,13
6477,2664,6,367.18,0.4,0.25,458.98,28
6478,2664,8,356.38,0.37,0.25,445.48,64
6479,4522,3,1685.3,0.15,0.25,2106.62,23
6480,4522,5,1725.19,0.14,0.25,2156.49,59
6481,4522,10,1795.0,0.41,0.25,2243.75,83
6482,4522,9,1804.97,0.49,0.25,2256.21,51
6483,4522,7,1635.44,0.37,0.25,2044.3,77
6484,4522,6,1625.47,0.33,0.25,2031.84,82
6485,231,3,234.08,0.14,0.25,292.6,20
6486,231,6,239.69,0.46,0.25,299.61,25
6487,231,8,250.9,0.42,0.25,313.62,84
6488,4933,4,96.57,0.43,0.25,120.71,78
6489,4933,7,100.09,0.42,0.25,125.11,27
6490,4933,3,93.06,0.11,0.25,116.32,18
6491,4933,2,95.4,0.39,0.25,119.25,49
6492,4518,3,1454.19,0.11,0.25,1817.74,81
6493,4518,4,1576.84,0.42,0.25,1971.05,65
6494,4518,9,1620.64,0.49,0.25,2025.8,34
6495,4518,2,1506.75,0.36,0.25,1883.44,66
6496,4518,7,1462.95,0.43,0.25,1828.69,62
6497,4518,6,1497.99,0.49,0.25,1872.49,78
6498,584,9,57.52,0.32,0.25,71.9,92
6499,584,5,53.5,0.13,0.25,66.88,40
6500,584,3,52.17,0.13,0.25,65.21,88
6501,584,10,54.51,0.35,0.25,68.14,77
6502,584,6,54.17,0.35,0.25,67.71,15
6503,2783,1,259.09,0.49,0.25,323.86,99
6504,2783,2,264.98,0.46,0.25,331.22,36
6505,2783,8,248.78,0.44,0.25,310.98,54
6506,5085,7,354.92,0.4,0.25,443.65,81
6507,5085,4,316.61,0.35,0.25,395.76,23
6508,5085,9,348.87,0.5,0.25,436.09,86
6509,5085,3,314.59,0.12,0.25,393.24,90
6510,2792,10,239.35,0.34,0.25,299.19,61
6511,2792,3,235.08,0.13,0.25,293.85,63
6512,2792,5,236.5,0.14,0.25,295.62,99
6513,2792,8,236.5,0.37,0.25,295.62,36
6514,2792,7,240.77,0.46,0.25,300.96,95
6515,2792,1,239.35,0.36,0.25,299.19,56
6516,5125,4,235.84,0.45,0.25,294.8,95
6517,5125,10,245.55,0.48,0.25,306.94,91
6518,5125,9,248.33,0.41,0.25,310.41,66
6519,5125,8,234.45,0.44,0.25,293.06,83
6520,4593,9,339.59,0.49,0.25,424.49,18
6521,4593,8,333.63,0.46,0.25,417.04,30
6522,4593,2,325.69,0.43,0.25,407.11,69
6523,4593,1,333.63,0.41,0.25,417.04,17
6524,4593,7,317.74,0.4,0.25,397.18,29
6525,3836,6,95.24,0.43,0.25,119.05,79
6526,3836,8,96.34,0.41,0.25,120.43,33
6527,3836,2,99.67,0.49,0.25,124.59,86
6528,3836,4,95.24,0.36,0.25,119.05,21
6529,4606,5,793.09,0.11,0.25,991.36,74
6530,4606,2,836.88,0.5,0.25,1046.1,35
6531,4606,4,836.88,0.38,0.25,1046.1,18
6532,4606,1,802.82,0.34,0.25,1003.53,85
6533,3101,5,1686.51,0.14,0.25,2108.14,45
6534,3101,1,1804.18,0.5,0.25,2255.22,23
6535,3101,3,1549.24,0.1,0.25,1936.55,54
6536,3101,4,1764.95,0.48,0.25,2206.19,93
6537,3101,2,1706.12,0.43,0.25,2132.65,82
6538,3101,9,1686.51,0.34,0.25,2108.14,80
6539,991,2,168.05,0.43,0.25,210.06,51
6540,991,3,144.58,0.13,0.25,180.73,99
6541,991,9,159.6,0.47,0.25,199.5,13
6542,991,6,165.23,0.45,0.25,206.54,100
6543,991,1,143.64,0.3,0.25,179.55,84
6544,1489,10,95.45,0.36,0.25,119.31,44
6545,1489,9,105.11,0.46,0.25,131.39,93
6546,1489,6,100.28,0.33,0.25,125.35,16
6547,5131,6,395.99,0.42,0.25,494.99,99
6548,5131,3,425.14,0.15,0.25,531.42,71
6549,5131,9,400.85,0.37,0.25,501.06,32
6550,5131,2,403.28,0.46,0.25,504.1,32
6551,5131,8,393.56,0.3,0.25,491.95,72
6552,2705,5,322.31,0.12,0.25,402.89,47
6553,2705,2,322.31,0.33,0.25,402.89,47
6554,2705,7,286.71,0.32,0.25,358.39,73
6555,2705,6,327.93,0.45,0.25,409.91,40
6556,2705,8,322.31,0.46,0.25,402.89,66
6557,2705,9,327.93,0.41,0.25,409.91,52
6558,5118,4,501.3,0.41,0.25,626.62,91
6559,5118,10,507.26,0.4,0.25,634.08,50
6560,5118,1,528.15,0.4,0.25,660.19,96
6561,5118,8,525.17,0.45,0.25,656.46,13
6562,3721,4,2447.56,0.38,0.25,3059.45,68
6563,3721,9,2689.47,0.49,0.25,3361.84,67
6564,3721,7,2561.4,0.49,0.25,3201.75,18
6565,3721,10,2347.95,0.38,0.25,2934.94,53
6566,3721,6,2276.8,0.38,0.25,2846.0,100
6567,3721,2,2319.49,0.36,0.25,2899.36,81
6568,2902,9,200.69,0.43,0.25,250.86,42
6569,2902,7,184.06,0.44,0.25,230.08,53
6570,2902,1,176.3,0.37,0.25,220.38,50
6571,2902,3,181.84,0.13,0.25,227.3,29
6572,2902,6,185.17,0.43,0.25,231.46,63
6573,2902,10,205.13,0.45,0.25,256.41,38
6574,5410,1,182.75,0.34,0.25,228.44,30
6575,5410,5,176.34,0.12,0.25,220.42,47
6576,5410,9,166.72,0.31,0.25,208.4,14
6577,5410,2,180.61,0.39,0.25,225.76,47
6578,5410,4,193.43,0.5,0.25,241.79,62
6579,5410,8,170.99,0.4,0.25,213.74,16
6580,5159,2,144.41,0.46,0.25,180.51,69
6581,5159,8,138.5,0.42,0.25,173.12,39
6582,5159,7,152.85,0.44,0.25,191.06,72
6583,5159,6,148.63,0.42,0.25,185.79,43
6584,3594,9,7491.87,0.33,0.25,9364.84,64
6585,3594,4,7403.73,0.46,0.25,9254.66,21
6586,3594,10,7712.21,0.38,0.25,9640.26,18
6587,3594,5,6742.68,0.11,0.25,8428.35,51
6588,3594,3,7271.52,0.13,0.25,9089.4,91
6589,3594,2,7447.8,0.48,0.25,9309.75,65
6590,528,5,165.15,0.11,0.25,206.44,49
6591,528,6,175.28,0.49,0.25,219.1,39
6592,528,1,158.06,0.35,0.25,197.58,29
6593,528,8,175.28,0.33,0.25,219.1,68
6594,1318,7,109.58,0.32,0.25,136.98,78
6595,1318,6,111.52,0.37,0.25,139.4,68
6596,1318,5,108.94,0.11,0.25,136.18,93
6597,1318,10,108.29,0.32,0.25,135.36,50
6598,1318,1,107.65,0.42,0.25,134.56,53
6599,2047,1,5.32,0.4,0.25,6.65,41
6600,2047,10,5.7,0.48,0.25,7.12,26
6601,2047,3,4.95,0.11,0.25,6.19,54
6602,2047,9,5.13,0.33,0.25,6.41,79
6603,4308,6,547.99,0.48,0.25,684.99,71
6604,4308,7,488.75,0.41,0.25,610.94,30
6605,4308,8,512.44,0.39,0.25,640.55,75
6606,4308,3,494.67,0.11,0.25,618.34,89
6607,4308,10,533.18,0.42,0.25,666.47,20
6608,4308,9,527.25,0.45,0.25,659.06,16
6609,294,8,239.46,0.42,0.25,299.32,47
6610,294,7,248.06,0.5,0.25,310.08,52
6611,294,2,258.1,0.47,0.25,322.62,52
6612,294,1,238.03,0.35,0.25,297.54,81
6613,294,6,242.33,0.46,0.25,302.91,81
6614,4557,4,1978.99,0.43,0.25,2473.74,84
6615,4557,5,1845.57,0.15,0.25,2306.96,12
6616,4557,1,1778.86,0.34,0.25,2223.57,85
6617,2318,8,176.22,0.32,0.25,220.28,15
6618,2318,2,164.75,0.36,0.25,205.94,38
6619,2318,7,174.13,0.33,0.25,217.66,20
6620,2318,3,160.58,0.13,0.25,200.73,73
6621,2318,4,192.9,0.49,0.25,241.12,25
6622,2435,1,20.88,0.31,0.25,26.1,81
6623,2435,9,20.88,0.31,0.25,26.1,23
6624,2435,10,22.78,0.46,0.25,28.48,36
6625,2435,6,24.0,0.4,0.25,30.0,94
6626,2435,5,21.83,0.13,0.25,27.29,28
6627,2435,2,24.95,0.45,0.25,31.19,13
6628,2920,5,179.5,0.11,0.25,224.38,88
6629,2920,10,187.71,0.38,0.25,234.64,32
6630,2920,8,202.96,0.38,0.25,253.7,29
6631,2920,4,185.37,0.33,0.25,231.71,79
6632,3848,5,1736.39,0.13,0.25,2170.49,19
6633,3848,1,1768.35,0.45,0.25,2210.44,91
6634,3848,10,1704.43,0.39,0.25,2130.54,91
6635,3848,2,1608.56,0.3,0.25,2010.7,80
6636,1641,2,69.68,0.41,0.25,87.1,24
6637,1641,8,76.99,0.46,0.25,96.24,93
6638,1641,7,73.98,0.38,0.25,92.48,87
6639,1641,4,72.26,0.45,0.25,90.32,89
6640,1641,6,66.24,0.3,0.25,82.8,72
6641,3428,6,4617.77,0.42,0.25,5772.21,34
6642,3428,8,4566.47,0.39,0.25,5708.09,29
6643,3428,7,4438.19,0.37,0.25,5547.74,22
6644,3428,2,4412.54,0.4,0.25,5515.68,14
6645,2188,5,15.06,0.12,0.25,18.82,47
6646,2188,8,14.8,0.32,0.25,18.5,76
6647,2188,6,15.77,0.43,0.25,19.71,11
6648,2188,9,15.95,0.42,0.25,19.94,31
6649,2188,2,15.06,0.36,0.25,18.82,31
6650,4718,5,144.4,0.13,0.25,180.5,63
6651,4718,1,141.71,0.31,0.25,177.14,26
6652,4718,7,157.85,0.46,0.25,197.31,50
6653,4424,9,1386.58,0.42,0.25,1733.22,83
6654,4424,10,1531.19,0.46,0.25,1913.99,99
6655,4424,2,1403.59,0.3,0.25,1754.49,18
6656,4424,3,1386.58,0.15,0.25,1733.22,68
6657,4424,7,1497.16,0.43,0.25,1871.45,43
6658,1287,10,161.38,0.42,0.25,201.72,36
6659,1287,5,169.25,0.14,0.25,211.56,24
6660,1287,1,168.26,0.48,0.25,210.32,99
6661,1287,2,163.34,0.34,0.25,204.18,10
6662,1405,3,18.73,0.13,0.25,23.41,10
6663,1405,10,19.65,0.46,0.25,24.56,62
6664,1405,5,19.53,0.12,0.25,24.41,45
6665,1405,9,19.42,0.4,0.25,24.28,77
6666,1405,6,19.65,0.33,0.25,24.56,51
6667,1405,1,18.61,0.35,0.25,23.26,18
6668,5041,5,300.23,0.15,0.25,375.29,15
6669,5041,3,292.77,0.11,0.25,365.96,62
6670,5041,4,328.2,0.38,0.25,410.25,18
6671,3885,10,1225.14,0.39,0.25,1531.43,32
6672,3885,1,1239.38,0.44,0.25,1549.22,99
6673,3885,8,1275.0,0.49,0.25,1593.75,94
6674,3885,2,1132.54,0.33,0.25,1415.68,35
6675,3371,10,5803.91,0.4,0.25,7254.89,34
6676,3371,4,5602.62,0.34,0.25,7003.28,90
6677,3371,5,5099.39,0.11,0.25,6374.24,13
6678,3371,7,5132.94,0.32,0.25,6416.17,92
6679,1174,5,203.64,0.14,0.25,254.55,24
6680,1174,6,214.15,0.32,0.25,267.69,60
6681,1174,9,231.23,0.44,0.25,289.04,79
6682,1174,10,225.97,0.34,0.25,282.46,13
6683,1174,2,222.03,0.41,0.25,277.54,79
6684,1174,4,229.92,0.43,0.25,287.4,57
6685,2233,10,63.84,0.43,0.25,79.8,24
6686,2233,8,62.43,0.46,0.25,78.04,29
6687,2233,3,59.25,0.11,0.25,74.06,76
6688,2233,4,59.61,0.31,0.25,74.51,26
6689,2233,5,56.43,0.12,0.25,70.54,86
6690,533,5,22.28,0.13,0.25,27.85,97
6691,533,10,21.71,0.33,0.25,27.14,100
6692,533,4,26.54,0.48,0.25,33.17,36
6693,3509,8,1123.07,0.49,0.25,1403.84,91
6694,3509,1,1076.83,0.36,0.25,1346.04,11
6695,3509,7,1149.5,0.39,0.25,1436.88,90
6696,3509,4,1136.28,0.36,0.25,1420.35,48
6697,3509,5,1136.28,0.13,0.25,1420.35,100
6698,3932,6,744.28,0.31,0.25,930.35,48
6699,3932,5,707.52,0.11,0.25,884.4,31
6700,3932,1,748.87,0.34,0.25,936.09,12
6701,3932,9,739.68,0.35,0.25,924.6,62
6702,141,1,1924.89,0.45,0.25,2406.11,47
6703,141,2,1830.22,0.46,0.25,2287.78,30
6704,141,6,1935.4,0.48,0.25,2419.25,76
6705,141,4,1767.11,0.36,0.25,2208.89,29
6706,141,3,1630.37,0.14,0.25,2037.96,88
6707,468,4,400.29,0.5,0.25,500.36,58
6708,468,2,361.55,0.32,0.25,451.94,75
6709,468,5,348.64,0.12,0.25,435.8,50
6710,468,6,387.38,0.43,0.25,484.22,24
6711,468,8,368.01,0.46,0.25,460.01,58
6712,2690,8,115.83,0.45,0.25,144.79,20
6713,2690,2,111.62,0.37,0.25,139.52,83
6714,2690,10,124.96,0.39,0.25,156.2,89
6715,2690,7,124.25,0.43,0.25,155.31,75
6716,2690,9,116.53,0.35,0.25,145.66,57
6717,825,10,30.83,0.31,0.25,38.54,49
6718,825,7,33.58,0.4,0.25,41.97,83
6719,825,4,33.39,0.36,0.25,41.74,40
6720,1239,3,155.16,0.15,0.25,193.95,37
6721,1239,5,150.55,0.12,0.25,188.19,81
6722,1239,2,145.93,0.33,0.25,182.41,84
6723,1239,6,155.16,0.4,0.25,193.95,93
6724,1239,8,163.48,0.4,0.25,204.35,43
6725,4694,6,401.7,0.33,0.25,502.12,21
6726,4694,3,426.64,0.12,0.25,533.3,54
6727,4694,9,411.67,0.41,0.25,514.59,84
6728,3854,6,1111.69,0.34,0.25,1389.61,73
6729,3854,4,1164.63,0.43,0.25,1455.79,15
6730,3854,7,1177.86,0.41,0.25,1472.32,56
6731,3854,8,1091.84,0.44,0.25,1364.8,14
6732,3854,10,1124.92,0.5,0.25,1406.15,77
6733,2134,5,8.79,0.1,0.25,10.99,68
6734,2134,9,8.96,0.32,0.25,11.2,48
6735,2134,1,10.42,0.49,0.25,13.02,85
6736,2134,6,10.24,0.49,0.25,12.8,27
6737,2056,1,7.04,0.33,0.25,8.8,87
6738,2056,7,7.29,0.45,0.25,9.11,78
6739,2056,9,6.84,0.36,0.25,8.55,54
6740,2056,10,7.49,0.5,0.25,9.36,100
6741,2056,3,6.35,0.11,0.25,7.94,52
6742,3262,4,4040.54,0.41,0.25,5050.68,86
6743,3262,2,4635.47,0.5,0.25,5794.34,10
6744,3262,7,4189.27,0.44,0.25,5236.59,53
6745,3262,10,4660.26,0.5,0.25,5825.33,18
6746,3262,9,4461.95,0.5,0.25,5577.44,96
6747,3262,8,4214.06,0.49,0.25,5267.58,24
6748,2832,7,146.15,0.34,0.25,182.69,40
6749,2832,4,162.58,0.48,0.25,203.23,31
6750,2832,10,147.02,0.46,0.25,183.78,72
6751,2832,1,155.66,0.46,0.25,194.58,51
6752,2832,2,152.2,0.37,0.25,190.25,79
6753,2832,5,147.02,0.12,0.25,183.78,12
6754,2718,9,249.38,0.41,0.25,311.73,37
6755,2718,10,239.29,0.44,0.25,299.11,59
6756,2718,6,239.29,0.43,0.25,299.11,64
6757,4784,10,291.32,0.41,0.25,364.15,87
6758,4784,1,291.32,0.45,0.25,364.15,44
6759,4784,4,303.39,0.44,0.25,379.24,58
6760,4784,5,267.19,0.13,0.25,333.99,46
6761,4998,5,215.08,0.13,0.25,268.85,71
6762,4998,8,228.86,0.36,0.25,286.08,78
6763,4998,6,253.68,0.48,0.25,317.1,89
6764,1433,6,77.63,0.36,0.25,97.04,66
6765,1433,8,74.46,0.37,0.25,93.07,78
6766,1433,4,73.55,0.34,0.25,91.94,89
6767,1433,10,83.99,0.47,0.25,104.99,84
6768,1433,7,76.73,0.35,0.25,95.91,62
6769,1433,1,80.81,0.47,0.25,101.01,40
6770,3899,7,1237.56,0.5,0.25,1546.95,47
6771,3899,10,1169.57,0.34,0.25,1461.96,11
6772,3899,3,1047.17,0.13,0.25,1308.96,82
6773,774,4,61.63,0.32,0.25,77.04,85
6774,774,5,58.38,0.15,0.25,72.98,71
6775,774,6,61.99,0.45,0.25,77.49,96
6776,774,2,59.83,0.41,0.25,74.79,35
6777,900,8,181.55,0.32,0.25,226.94,90
6778,900,5,189.7,0.14,0.25,237.12,34
6779,900,9,190.86,0.42,0.25,238.58,32
6780,900,3,199.01,0.15,0.25,248.76,97
6781,4103,9,1017.11,0.46,0.25,1271.39,69
6782,4103,1,950.12,0.34,0.25,1187.65,16
6783,4103,5,962.3,0.11,0.25,1202.88,16
6784,4103,8,956.21,0.36,0.25,1195.26,31
6785,4103,10,1047.57,0.46,0.25,1309.46,48
6786,1371,9,10.45,0.41,0.25,13.06,97
6787,1371,8,10.04,0.35,0.25,12.55,58
6788,1371,6,9.58,0.32,0.25,11.98,40
6789,3242,9,3986.36,0.49,0.25,4982.95,89
6790,3242,6,4100.26,0.44,0.25,5125.33,54
6791,3242,7,4100.26,0.43,0.25,5125.33,32
6792,3242,2,3621.89,0.39,0.25,4527.36,83
6793,3242,4,3895.24,0.4,0.25,4869.05,35
6794,2569,3,80.75,0.11,0.25,100.94,20
6795,2569,5,81.81,0.13,0.25,102.26,72
6796,2569,1,89.73,0.43,0.25,112.16,67
6797,2569,8,96.59,0.46,0.25,120.74,99
6798,2569,9,86.56,0.38,0.25,108.2,48
6799,4490,10,2135.72,0.48,0.25,2669.65,31
6800,4490,7,2076.39,0.43,0.25,2595.49,55
6801,4490,2,1886.55,0.32,0.25,2358.19,30
6802,4089,9,1635.91,0.32,0.25,2044.89,15
6803,4089,10,1871.14,0.45,0.25,2338.93,26
6804,4089,4,1764.21,0.4,0.25,2205.26,34
6805,1093,1,269.56,0.39,0.25,336.95,66
6806,1093,5,249.42,0.12,0.25,311.77,23
6807,1093,9,249.42,0.31,0.25,311.77,69
6808,1093,7,269.56,0.49,0.25,336.95,45
6809,1093,3,266.46,0.13,0.25,333.08,69
6810,1093,6,250.97,0.31,0.25,313.71,93
6811,360,4,396.89,0.37,0.25,496.11,41
6812,360,10,380.26,0.39,0.25,475.32,95
6813,360,1,420.66,0.41,0.25,525.83,41
6814,360,6,406.4,0.33,0.25,508.0,76
6815,81,1,1050.42,0.41,0.25,1313.02,87
6816,81,8,1093.93,0.42,0.25,1367.41,42
6817,81,2,1106.36,0.42,0.25,1382.95,79
6818,81,4,1056.64,0.44,0.25,1320.8,78
6819,81,7,1050.42,0.3,0.25,1313.02,42
6820,537,4,29.65,0.39,0.25,37.06,20
6821,537,3,28.78,0.11,0.25,35.98,68
6822,537,2,29.48,0.33,0.25,36.85,69
6823,537,1,29.3,0.34,0.25,36.62,10
6824,537,5,28.96,0.1,0.25,36.2,89
6825,537,6,30.17,0.4,0.25,37.71,21
6826,5226,3,135.27,0.11,0.25,169.09,71
6827,5226,8,138.47,0.34,0.25,173.09,38
6828,5226,4,144.87,0.45,0.25,181.09,31
6829,4034,4,1021.33,0.35,0.25,1276.66,86
6830,4034,6,1096.98,0.41,0.25,1371.22,93
6831,4034,2,1046.55,0.36,0.25,1308.19,47
6832,4034,9,1021.33,0.36,0.25,1276.66,67
6833,4034,1,983.5,0.34,0.25,1229.38,70
6834,4034,8,1078.07,0.48,0.25,1347.59,63
6835,4383,10,289.21,0.43,0.25,361.51,48
6836,4383,6,301.48,0.35,0.25,376.85,56
6837,4383,4,308.49,0.41,0.25,385.61,63
6838,4383,8,308.49,0.47,0.25,385.61,28
6839,4383,3,303.23,0.14,0.25,379.04,86
6840,4286,2,234.78,0.39,0.25,293.48,22
6841,4286,9,240.65,0.39,0.25,300.81,97
6842,4286,3,243.59,0.1,0.25,304.49,20
6843,4286,6,253.86,0.43,0.25,317.33,29
6844,5409,6,175.31,0.31,0.25,219.14,70
6845,5409,10,186.27,0.43,0.25,232.84,36
6846,5409,8,175.31,0.39,0.25,219.14,59
6847,5409,3,167.64,0.12,0.25,209.55,72
6848,5409,7,184.08,0.41,0.25,230.1,63
6849,5409,5,179.69,0.14,0.25,224.61,85
6850,2890,8,180.67,0.46,0.25,225.84,50
6851,2890,3,153.18,0.15,0.25,191.48,39
6852,2890,7,169.87,0.45,0.25,212.34,53
6853,2890,5,156.12,0.13,0.25,195.15,12
6854,2890,9,177.72,0.44,0.25,222.15,12
6855,2742,6,189.06,0.37,0.25,236.32,13
6856,2742,10,193.36,0.49,0.25,241.7,100
6857,2742,9,178.32,0.33,0.25,222.9,18
6858,4614,4,1535.44,0.47,0.25,1919.3,53
